date,advanced,Argentina,Armenia,antiguaAndBarbuda,Australia,Austria,Burundi,Belgium,Bulgaria,Bahrain,Bahamas,Belize,Bolivia,Brazil,centralAfricanRepublic,Cada,Switzerland,Chile,China,Cote,Cameroon,DRC,Colombia,costaRica,Cyprus,czechRepublic,Germany,Dominica,Denmark,dominicanRepublic,Algeria,emdeEAP,emdeECA,Ecuador,Egypt,EMDE,Spain,Finland,Fiji,France,Gabon,UK,Georgia,Ghana,Gambia,equatorialGuinea,Greece,Greda,Guyana,highIncome,hongKong,Croatia,Hungary,Indonesia,India,Ireland,Iran,Iceland,Israel,Italy,Japan,stKitts,Korea,Kuwait,emdeLatAm,stLucia,lowIncome,Lesotho,Luxembourg,Latvia,Morocco,Moldova,Mexico,middleIncome,northMacedonia,Malta,emdeMENA,Malawi,Malaysia,Nigeria,Nicaragua,Netherlands,Norway,newZealand,Pakistan,Pama,Peru,Philippines,papuaNewGuinea,Poland,Portugal,Paraguay,Romania,Russia,emdeSouthAsia,saudiArabia,Singapore,solomonIslands,sierraLeone,emdeSSA,Slovakia,Sweden,Togo,Thailand,trinidadAndTobago,Tunisia,Turkey,Taiwan,Uganda,Ukraine,Uruguay,US,stVincent,Venezuela,Vietnam,World,Samoa,southAfrica,Zambia
2002-06,109.0668,65.50597,76.86282,117.9368,72.59288,99.59233,107.1004,95.37543,75.20891,135.3751,117.9252,114.6085,110.3791,60.28837,89.11431,76.25465,98.84303,92.77444,93.85215,92.98631,100.7414,182.6301,82.62391,92.91162,94.71865,79.89706,101.1783,119.8478,97.15685,102.8936,111.4004,94.8208,75.67613,112.7876,91.15462,87.72859,92.6538,102.4159,108.0343,98.62775,96.58294,126.0472,82.26015,92.62346,131.5861,67.77832,89.03832,110.7381,96.07781,108.8257,134.8078,93.60691,86.8159,107.27,82.08607,90.17994,70.67169,129.2517,99.34133,97.02939,105.3151,107.0471,109.4987,101.5031,83.2559,113.2385,139.7162,58.13402,95.15093,88.06826,108.4325,69.97289,124.0455,86.25275,103.5019,94.06201,97.65396,156.4384,101.4921,79.65767,107.4396,98.86285,103.6466,85.86226,115.9262,99.9056,102.2158,87.3931,76.17784,99.19766,97.95922,86.76691,81.73483,65.9719,85.3259,114.0288,94.20339,98.23541,129.9866,83.2586,57.57385,105.8503,95.50311,86.6542,79.41516,126.7247,70.47522,123.9639,105.8836,102.9781,106.6588,125.0928,115.296,93.83985,88.72475,102.0815,81.51718,76.34287,65.77487
2002-07,109.3304,69.17069,73.45464,116.3476,69.79188,100.0984,103.7603,96.088,76.39608,132.6294,115.9862,113.3044,109.5338,55.57074,90.63895,75.48004,100.1014,89.52576,91.54254,93.75362,101.2518,177.9965,77.57173,92.12137,95.84878,82.57363,102.0045,118.1397,97.98594,102.496,109.5527,92.38981,72.81771,113.5999,89.44296,85.41762,92.71307,103.5914,108.4544,99.44303,97.31303,128.6881,81.0927,90.37957,127.1529,70.46565,89.77424,109.1283,94.79105,108.9539,133.2879,93.38022,86.30039,102.1177,81.7423,91.05847,69.68408,131.3222,102.7209,98.12464,108.5015,105.8498,111.2448,100.5115,80.26983,111.3993,136.7246,58.1163,95.7256,88.0139,107.1438,67.90354,123.247,84.03344,102.5259,95.07882,96.14335,154.9669,99.83116,77.50919,105.9475,99.56592,104.779,83.41012,115.649,99.71774,100.5302,85.86847,73.86886,93.61394,98.51293,78.08123,80.92681,65.02805,84.9885,112.0474,94.43622,91.71284,125.4887,82.22256,57.94168,104.7462,95.75901,86.8363,79.14585,126.2006,64.21148,124.5119,103.3876,99.88162,86.74323,123.6225,113.2938,89.02235,86.62333,101.5023,81.0569,76.41359,63.30378
2002-08,109.6549,72.61996,72.43586,116.0784,68.81049,100.0478,100.7261,95.63051,75.41686,133.7137,117.0995,113.8286,110.103,53.08562,91.10936,74.649,99.50082,90.00612,92.36262,93.37137,101.2436,177.8624,74.20909,92.7842,96.77392,79.38669,101.5717,118.8352,97.79612,103.5006,110.0312,93.04997,73.73053,115.8147,90.51464,85.66747,92.41945,103.0282,107.8998,99.15912,97.54777,128.7903,81.84138,91.91063,121.0221,70.17399,89.72537,109.2603,95.18564,109.2707,133.4368,93.27439,86.15722,102.8931,83.17086,90.79385,70.64552,131.5635,103.9918,97.85079,108.539,106.1403,110.9856,100.2832,79.27241,111.7604,137.2641,56.10164,95.38913,88.52691,106.9247,68.48024,123.2894,84.29376,101.9837,95.34531,96.93467,161.0144,100.3151,74.502,105.9818,99.2943,103.5715,81.25497,116.8146,101.2402,100.4914,84.66472,75.84709,93.2038,98.60693,83.82774,82.24696,65.50821,86.39189,113.1052,94.83584,92.80032,121.8126,80.17985,58.87256,104.6863,95.112,85.55191,79.91343,126.3059,67.24963,122.7952,104.169,100.1802,78.87481,125.047,114.2193,88.09654,87.30316,101.8024,85.12544,73.93626,65.61638
2002-09,109.8286,75.35359,70.85696,115.7131,69.57799,99.91628,88.45842,95.70828,75.80635,133.7949,117.3878,114.2791,111.2635,49.94333,91.8907,74.38066,99.55617,87.8977,93.47331,94.77729,101.5846,173.0981,71.91222,92.83494,96.56421,80.2819,101.6667,118.9988,97.88418,105.3063,109.6396,93.93712,74.08453,117.8721,90.58088,85.70567,92.69109,102.9573,108.2393,99.15834,97.09064,130.384,81.64223,92.98021,120.0972,70.94785,89.79592,110.0469,95.55975,109.435,132.8335,94.06092,87.08127,103.1954,83.51162,91.18745,72.02207,129.3271,101.9116,98.12829,106.7502,106.3685,110.5916,100.3341,77.52085,111.8908,134.7796,56.67953,95.47771,88.55607,107.1186,68.87917,121.316,84.34992,102.3149,95.0695,97.35406,157.799,100.7726,74.81496,106.1329,99.4623,104.9996,82.29534,117.3804,101.7489,100.3845,84.4675,76.36811,93.59698,98.61755,86.25007,82.18471,65.37914,86.7542,113.2384,94.26289,96.90894,118.2432,80.39364,60.35825,106.3396,95.2347,84.85103,79.56268,125.9361,68.60051,120.4564,104.6332,100.0894,76.15366,125.7782,115.9979,87.84108,87.80415,101.9317,83.14441,74.31146,66.02604
2002-10,109.8948,78.83258,68.9341,117.2649,70.37814,100.0854,88.07677,95.84381,76.3227,134.3496,117.6871,114.8108,112.4335,44.1767,91.04505,74.49153,100.1125,88.13347,94.23153,95.96761,101.2739,168.1053,70.84912,93.06514,96.59426,78.68608,101.7338,119.2171,97.91377,107.3323,109.5059,94.42465,74.96937,119.8749,90.5359,85.7093,93.33129,103.2009,108.4411,99.30404,96.35148,130.6243,82.20532,94.61258,118.0926,71.02368,90.03377,110.1107,96.89294,109.5228,133.3885,92.54259,87.7254,102.1938,84.16648,91.70907,72.07626,129.4558,102.0501,98.43837,104.2114,106.4095,108.2134,100.8878,75.78923,112.0962,132.3318,58.78504,95.66745,88.39027,107.5427,69.24031,121.7131,84.30561,102.4892,95.07718,97.5704,150.8944,101.4132,72.9604,106.1659,99.60066,105.5362,84.54685,117.8382,102.4339,102.391,83.83527,74.78637,94.40195,98.88883,84.22291,83.02296,65.87188,87.39019,113.6989,93.79485,96.23647,117.7748,80.97305,62.36198,107.3413,95.80871,84.29852,78.68432,126.0768,70.70007,120.4941,105.2763,100.536,83.66979,126.7227,116.079,91.64394,88.70395,101.9775,82.56614,77.82201,64.78394
2002-11,109.7097,78.99868,69.05857,116.1993,71.0463,100.3888,89.17041,96.28211,76.30105,132.9515,116.7896,114.175,110.1174,47.48629,97.52699,74.61215,100.0967,90.22794,92.90623,97.10715,102.5785,161.5106,72.36676,92.1638,97.30107,78.46359,102.099,118.6125,98.17682,108.0366,108.523,93.70143,76.00139,117.8975,89.49965,85.99791,93.89519,103.7979,108.2437,99.9512,96.83116,129.5635,80.91993,94.06563,114.6258,72.30137,90.47665,109.3802,96.25645,109.3619,132.1837,92.55968,89.84261,106.6782,83.57409,92.84332,72.0625,130,102.2144,99.11183,105.1782,105.8718,109.7005,99.84288,77.48346,110.9173,129.2006,60.91714,96.08839,87.95799,108.1692,67.64276,120.5558,84.59022,102.8454,94.95671,96.78043,144.9264,100.5475,73.7814,105.0491,100.1195,106.6227,86.35925,116.2612,101.959,100.7529,82.26421,72.25948,96.6807,99.55542,80.03978,82.69475,65.6893,86.70353,112.2104,94.1676,100.0992,113.8514,83.2559,63.02069,107.829,96.15469,83.57905,78.15432,125.0347,74.05136,120.2075,104.9055,99.52798,81.45903,125.3247,113.0367,97.25384,87.62017,101.9474,81.32439,83.10427,62.9727
2002-12,109.4357,79.56991,70.50738,115.711,70.95788,100.6042,86.71045,96.74222,77.12144,131.9445,115.9466,113.7934,108.7042,47.65316,97.21372,74.59488,100.4086,89.59621,92.74537,98.32637,102.503,168.7705,69.55817,91.36653,98.04332,77.48491,102.621,117.9695,98.3019,109.1151,107.5165,93.88093,76.04963,117.9369,88.67789,85.99222,94.26133,104.0118,109.7773,100.2691,97.49383,129.392,82.3544,92.74482,112.1358,73.50903,90.77235,108.5775,95.28237,109.0783,131.18,93.19367,90.86249,110.1703,82.11093,93.72922,71.69154,132.1111,100.6057,99.46456,104.2064,105.2663,109.6531,99.16547,77.57754,110.4924,129.1929,67.45183,96.14215,87.08749,107.5322,67.72202,120.2807,84.63042,102.5332,95.18706,96.07723,130.823,100.0993,72.24681,104.3616,100.6478,108.2197,87.9932,115.9964,101.0237,102.0906,81.91054,78.81784,96.05225,99.7738,76.9122,82.32374,65.70161,85.3551,111.3295,94.39019,95.1644,111.1927,84.88649,62.90883,107.8628,96.63638,83.18438,78.09583,124.4576,74.39796,118.561,102.6453,99.51187,81.39417,124.5937,112.2395,99.88478,87.28628,101.7613,82.65667,88.61272,62.2145
2003-01,109.4248,82.60471,71.78977,114.5779,72.42892,101.3805,86.39101,98.01967,78.38345,129.1148,115.088,112.8334,105.1586,50.39992,97.53922,75.39136,101.9222,85.27101,92.30176,98.45903,102.8119,148.7501,68.30912,89.82325,99.6737,77.89326,103.9076,117.6795,99.28951,110.4475,102.6531,93.13512,75.07053,120.3721,85.87223,84.90046,94.92753,105.3724,112.1888,101.5768,97.7255,127.4054,80.65688,90.23304,106.7537,74.83212,91.94543,107.7667,94.1335,108.9981,128.8589,92.27979,91.06313,106.9653,80.64346,95.57452,71.09992,134.9554,95.98856,100.6696,104.7955,103.9768,111.3655,97.89667,76.10756,109.5216,120.3551,68.92808,96.83762,85.94765,106.9231,66.88487,115.1217,83.62973,103.8389,95.81721,94.12079,125.5496,98.65783,71.93326,103.1759,101.8478,111.2734,91.21476,115.4033,99.56339,101.5949,80.56325,79.02728,95.16348,100.6088,75.06801,81.23317,65.68227,83.97133,108.9943,94.09343,92.45973,106.8708,84.68894,65.67898,108.4763,96.75699,83.4278,77.75529,122.6676,71.1186,118.1741,100.436,98.38875,77.3936,123.2312,110.1149,80.08317,86.16171,101.3965,80.46047,89.77141,65.38349
2003-02,109.4465,86.8404,69.55469,115.9303,73.92532,101.4953,84.25838,98.63802,78.5317,128.3984,114.6559,112.9232,104.3867,48.4589,98.37883,77.19636,101.9059,82.89211,92.75568,99.35325,103.1269,148.0888,67.71707,89.50234,100.3069,77.82206,104.7369,117.6366,100.5307,109.8735,102.5447,93.37199,75.50413,121.0424,72.52383,84.68826,95.37416,105.9055,113.4336,102.3687,99.68477,125.6086,79.50015,98.8105,106.1469,76.3582,93.33097,107.6248,93.86534,108.9695,128.2229,91.67513,90.37015,105.7855,80.62791,96.67833,71.43727,137.3459,94.82891,101.0327,103.487,103.5828,110.3301,97.23323,74.9018,109.6987,119.2427,72.12322,97.13881,85.76258,107.4349,66.19035,111.2954,83.51672,102.6548,96.44351,92.182,120.9983,98.71676,70.50532,102.868,102.4334,108.5591,92.74007,118.7675,99.66188,102.129,79.8588,83.35432,93.1003,100.9691,78.11935,82.22666,66.4544,84.27936,108.2449,93.25479,91.0654,107.6848,85.86474,65.24868,110.2522,96.44172,82.92564,77.72363,122.0549,72.79024,115.5579,99.51789,98.2505,76.16744,123.3327,108.9843,82.69967,87.90438,101.3416,79.19716,93.50774,61.20868
2003-03,109.3046,88.27025,68.86662,115.1712,74.63039,101.7258,84.68716,98.87041,78.77098,128.3786,115.0561,113.2713,102.4401,50.75804,99.31579,79.17301,101.8457,83.66924,92.17894,99.09368,103.016,150.0432,67.51954,89.11112,101.4454,77.35101,105.0277,117.7405,101.4013,89.27625,101.2538,92.64135,75.38086,120.5234,70.49169,84.75765,95.76029,106.2184,113.2976,102.5854,99.37669,123.6017,80.48509,99.02009,104.6148,76.92725,93.74728,107.5403,94.17451,108.7965,128.5738,90.88626,90.82132,103.0877,81.19789,97.43788,71.18751,137.956,96.44834,101.369,104.4992,103.2592,107.1571,97.07052,76.42111,109.9978,118.6897,74.42288,97.53471,85.61928,106.4353,65.59254,111.9961,83.67911,102.7601,96.82187,91.61599,118.3958,98.49138,69.21339,102.5302,102.9262,103.4413,92.33819,114.552,99.6937,102.492,79.31162,87.91943,89.59128,100.8898,78.21288,82.07755,67.49428,84.39119,108.1452,93.14555,90.82275,107.4701,86.4786,66.06997,109.9633,96.58557,83.06479,77.91925,121.8805,72.27043,115.2381,96.62069,98.85752,75.07326,122.698,108.9085,88.6397,87.25605,101.2689,77.13811,96.51205,58.30587
2003-04,108.6379,90.35203,69.64029,114.9679,75.46566,101.989,84.73539,98.78467,78.9383,128.779,115.3726,113.1341,100.0877,56.51144,99.41387,79.5427,100.1437,84.9546,91.81449,99.29369,103.177,150.1041,68.42643,89.23134,100.9365,77.81385,105.0334,117.4934,101.2945,86.28675,102.0398,92.45223,76.44458,119.7335,68.34439,85.88041,96.10592,106.3038,113.908,102.7248,101.0947,122.5212,79.87013,98.33098,100.182,77.81976,93.83689,107.8087,94.7216,108.1688,128.4158,92.41202,90.97755,103.3948,82.3624,97.93474,71.27569,139.673,99.35999,101.8373,103.3378,103.4428,107.2642,96.84797,79.84848,109.7227,118.2129,78.10335,97.72791,85.58182,106.4737,65.04085,115.4321,84.8733,104.5235,96.95609,91.28301,117.4866,98.60467,71.35573,102.3238,103.3225,103.1042,91.58746,112.998,99.9328,101.3623,82.25966,84.1016,90.66161,101.5538,76.23395,81.19386,68.30695,85.29543,107.7327,91.93826,92.55778,107.473,89.2785,67.57956,110.4117,96.82289,83.0016,78.26404,121.2618,74.63685,116.0143,95.60878,98.90093,73.06577,121.1754,108.6543,88.97113,86.99985,101.188,80.03458,101.3879,58.45497
2003-05,108.0854,89.3202,68.13477,114.0559,78.19742,103.373,82.27976,100.3416,79.37866,125.5223,112.7578,111.3324,97.05494,58.36404,98.0501,83.16078,100.5881,83.8355,88.57812,101.6172,104.9251,143.862,68.81873,87.60093,103.0299,79.50225,107.0094,116.7804,102.7715,80.40504,98.95739,90.03216,76.7094,117.3655,65.11321,84.81258,97.51074,108.5566,115.7219,104.5714,102.8591,121.2551,77.08105,95.35464,95.83923,81.31191,95.7306,106.6026,93.20278,107.5914,125.8888,93.44516,92.62157,105.65,80.87076,100.9845,69.39747,141.052,98.71341,103.9673,104.1362,101.6063,107.8172,94.45382,80.73261,108.57,113.8771,78.35558,99.02858,83.67167,106.9902,64.58353,117.5448,83.82838,106.0778,99.08522,88.84893,114.2284,96.88434,70.52747,100.4729,105.5549,103.6676,92.66798,111.4018,97.0559,98.62515,81.25663,83.87622,91.03741,103.1372,77.63364,80.19333,66.98364,83.79378,104.7299,91.85207,89.61875,102.6107,87.40266,69.01912,112.4599,100.4053,83.11769,77.36529,119.9658,78.65966,114.5724,91.15714,95.39778,69.443,117.1742,107.1846,88.95225,85.1526,100.4668,80.21986,97.95207,58.72553
2003-06,108.104,88.90226,68.40785,113.5311,80.39676,103.5676,83.01369,100.6025,77.62178,125.1811,112.5325,111.0605,96.26578,59.40302,98.02999,85.06124,99.18281,83.102,87.85046,101.4654,104.8418,142.6843,69.45392,87.35154,102.387,79.70484,107.5325,116.0266,103.0495,74.82568,99.20344,89.63094,77.33717,116.6876,64.39521,84.75913,97.45211,108.5634,115.8118,104.7685,102.344,123.2726,76.1656,95.28525,95.21782,82.057,95.88665,105.7038,92.20343,107.5656,125.169,93.96719,87.34298,107.2919,81.72695,100.8078,69.45365,137.9465,99.71585,103.9587,102.7611,102.8425,108.1949,94.25018,80.55554,107.7291,113.9637,76.80593,98.89288,84.22125,106.9717,65.06645,114.5509,83.87194,105.3895,99.76231,88.66635,116.9237,96.77894,73.28818,100.2725,105.6297,99.74021,92.70544,110.6979,96.53294,97.93628,80.56004,84.71953,88.73436,103.0172,79.21213,79.97753,68.1845,84.5006,104.3738,91.4465,88.52835,101.3722,87.18831,68.52951,113.078,100.7595,83.87172,77.23786,120.1156,81.65364,114.302,91.79831,94.40482,75.17027,117.0017,107.6664,89.86455,84.82448,100.4619,89.93982,94.72564,59.18922
2003-07,108.3397,89.46975,65.90544,114.6855,80.78601,103.2395,84.57144,99.93412,77.69827,126.3704,113.4154,111.8459,96.66864,60.08778,96.62404,83.53305,97.21701,84.34461,88.16661,99.88851,103.7267,141.6904,68.67797,87.3694,100.9647,78.16502,106.754,119.4375,101.9004,65.13488,101.688,89.76621,78.83029,117.2566,64.44505,85.69241,96.99384,107.545,115.6911,104.1602,101.4801,122.407,76.60146,97.14386,92.47869,81.04048,95.16178,106.107,92.94015,107.8159,124.5354,93.96286,86.33734,105.7485,84.10682,99.64597,71.05857,134.9917,100.4171,103.2651,102.8203,103.2144,109.9472,95.0262,81.23049,108.4854,114.1375,81.39615,98.57659,84.84626,106.768,66.87354,115.4882,84.83487,104.4867,98.663,89.99711,117.611,97.55562,77.87495,100.5351,105.1768,97.55727,94.30187,111.3996,98.0849,98.42608,80.39397,87.14608,88.31171,102.3925,81.80826,82.53031,69.93493,86.71981,106.0955,91.54145,88.52556,103.7964,90.88391,68.04551,111.0106,98.57088,84.13236,77.70825,120.653,84.48751,115.2426,93.32165,94.96384,75.21288,118.5786,108.5822,92.09817,84.91186,100.9259,81.02562,99.50092,59.82068
2003-08,108.6853,87.34139,65.16695,115.0073,80.04078,102.9375,83.45131,99.64368,77.78344,127.1324,113.646,112.4263,98.09326,58.29077,95.14757,82.81044,97.14745,85.04615,88.88285,99.41304,102.9507,147.0529,69.12564,87.30312,100.8128,76.61575,105.9501,119.7713,101.3286,68.70438,103.8597,90.13838,79.34951,117.9062,64.95415,85.73155,96.7179,106.7207,115.6576,103.5612,100.8475,121.7889,77.50842,98.58595,90.47799,79.66001,94.76629,106.6824,92.81055,108.1657,124.287,93.74576,87.00885,103.733,84.78105,98.90021,71.37576,132.3362,99.46553,102.748,103.2558,103.7554,110.9378,95.65087,79.8571,108.6454,114.6657,83.59245,98.37329,85.32177,107.6592,68.33226,112.3054,84.83571,104.0125,97.8347,90.61862,105.1069,97.61356,76.8773,100.8075,104.4953,97.41543,94.48008,111.8782,99.17479,98.76204,78.76995,89.19236,88.78928,102.2763,80.25428,82.23615,70.33185,87.37532,106.4326,92.04029,89.90333,102.642,91.81569,68.5384,109.6482,96.89519,85.10512,77.83973,122.2753,85.78166,116.0384,94.26503,94.00909,75.11338,120.1275,109.5444,93.86255,84.92749,101.1712,81.76974,102.6332,61.72301
2003-09,108.6608,85.92335,66.68511,113.9835,80.43545,102.9512,81.74406,99.64396,78.15841,125.686,112.8551,111.827,96.53409,59.77077,93.82772,84.35728,96.47621,88.04329,88.29783,98.67876,102.6851,160.0815,69.05772,86.43566,101.4497,75.95345,105.7147,118.6881,101.4199,73.87937,103.7408,89.51083,78.94465,117.368,64.66018,85.41163,96.75223,106.4972,115.6282,103.6358,100.3614,122.2758,76.92992,98.36066,85.22779,79.58471,94.63446,106.0166,93.02985,108.1229,123.3666,93.95063,88.6037,102.3612,83.9641,98.74779,70.92053,132.3703,97.60592,102.7434,105.7628,103.2329,111.6784,95.4764,80.16637,107.967,118.5912,84.62408,98.58221,85.14434,108.319,70.72838,110.5592,84.51892,103.8023,97.85695,90.04477,101.7368,96.52879,79.10332,100.1449,104.3489,98.01115,93.77479,110.5307,98.5103,97.9879,77.68774,88.8816,86.85165,102.377,79.09625,81.92081,69.133,86.50756,105.165,91.424,88.52022,100.8064,92.49127,69.17644,112.1652,96.94785,86.15806,77.35877,122.5044,87.3191,115.9231,93.92969,94.01882,74.48108,118.8159,107.8999,94.24471,83.70511,101.05,81.6975,101.6288,61.88128
2003-10,108.6303,86.08292,65.05564,112.6494,82.50322,103.1427,83.52487,100.216,79.46293,122.601,111.32,110.9652,95.53283,60.06815,94.00815,86.14046,97.64031,90.00296,86.92113,99.12346,103.6614,155.8702,67.3884,85.93724,102.4506,77.30005,106.7824,117.0261,101.7398,67.96917,102.6675,88.28469,77.45717,116.0208,63.45154,84.34025,97.31621,107.1888,116.5265,104.5224,101.2621,123.6863,76.57823,95.71282,82.61952,81.90564,95.29881,104.3657,91.57624,108.0476,122.8098,93.00135,89.80921,102.2557,83.60848,99.86377,69.54243,133.2601,95.71294,103.6849,109.4107,102.0933,109.1748,94.39278,79.52115,106.6198,115.6244,88.94741,98.78115,85.02863,109.2859,71.91909,107.474,83.46635,104.7402,99.42412,88.38501,97.41345,94.79741,76.27352,98.93295,105.1296,98.24092,93.81595,109.4437,98.24602,96.58118,76.24067,86.80811,85.34773,102.9581,79.06282,81.90193,69.06317,86.08192,102.3429,90.35133,86.58241,96.25571,91.66618,70.29658,113.8421,97.91698,85.93708,76.80698,121.0438,81.90328,114.9689,91.46608,92.93399,72.03033,116.1515,106.6871,94.59495,81.67484,100.6787,79.62796,102.8267,60.51302
2003-11,108.5084,86.09406,67.42436,113.2463,84.92042,103.3248,83.46489,100.2043,80.89461,121.8831,111.0306,111.1884,94.74669,59.05196,95.82536,86.9319,96.74362,92.56136,88.05822,98.87094,103.2202,155.4244,68.19795,85.92695,102.2927,77.66198,106.7519,117.0969,101.7843,63.58391,110.6867,89.29935,77.71922,115.9761,63.72459,84.80365,97.56171,107.1052,116.7869,104.5777,101.7942,124.228,77.46801,96.02404,88.45608,82.02814,95.53402,104.2391,91.12336,107.9339,122.2757,93.02315,89.08663,103.8486,83.37771,99.77834,70.07306,134.1299,94.49776,103.8198,108.923,102.1889,107.0134,93.2923,79.53203,106.2056,115.6025,91.86197,98.90264,85.05605,108.4688,71.88817,108.4964,83.96379,105.0395,99.4488,89.18032,97.80529,94.77428,73.19544,98.74009,104.9434,98.72144,97.35154,109.4259,99.09939,96.52572,75.72323,86.36567,85.20461,102.711,83.28134,80.62232,70.36002,85.87154,102.2157,90.62964,86.0807,96.84468,91.46158,70.43366,113.6486,97.22346,85.54225,76.83742,121.2499,80.62044,113.6176,91.32283,94.10752,70.70434,115.7615,107.4148,96.13131,81.78942,100.7484,77.36325,105.274,60.57009
2003-12,108.4177,82.76644,68.63178,111.2286,86.25006,104.1818,80.7356,101.5088,82.7477,118.9755,109.4872,110.0829,93.9831,58.16328,95.86496,86.18438,98.20851,94.5179,87.14353,100.3994,104.5844,151.9331,68.64583,85.10445,102.6279,77.43624,108.369,116.2023,102.4506,69.26713,107.6907,88.52963,77.4182,114.2675,62.12357,83.94925,98.51913,108.7463,117.3951,105.902,103.1461,125.0865,76.92703,93.89092,87.59822,85.28002,96.50583,103.1421,89.63867,107.8209,120.9749,93.06351,88.34828,104.409,81.16597,101.8747,69.5566,135.0351,94.08869,105.2482,108.9075,101.1518,105.2894,92.15222,78.66284,104.4917,113.5832,94.43261,99.79902,83.99167,107.5073,71.03048,107.0143,83.09809,106.4609,101.4636,87.63345,94.75091,93.63881,74.1437,97.67507,106.3061,99.19258,98.63542,108.049,97.73792,95.85977,74.92976,85.18912,85.21092,103.5195,82.38517,80.90911,69.8998,83.73973,100.0531,90.4476,84.87018,91.34266,91.7676,70.78464,114.7623,99.22669,84.64749,75.84036,119.7543,80.38256,111.9449,90.79355,92.7281,69.63327,114.2395,105.8451,96.40441,81.19184,100.4077,77.32303,105.1352,62.09786
2004-01,108.061,82.94286,68.45988,109.1465,88.90248,104.5097,76.14875,102.0075,83.87551,116.5688,108.1563,109.2554,92.08174,59.09432,94.67268,86.51746,97.7128,97.00295,87.10545,100.8054,105.0447,147.1052,69.45938,84.59319,102.986,78.18728,108.9658,115.6988,102.9903,60.08896,103.9459,88.57917,78.8256,112.537,62.0025,84.12425,98.62007,109.2517,117.7675,106.4756,103.0464,127.0738,74.95597,92.14451,88.84553,83.89316,96.78755,102.3115,88.24906,107.4666,119.5843,93.03413,90.74849,105.6835,80.40308,102.5967,68.63958,139.4126,91.6775,105.6096,108.4936,99.91243,105.2187,90.1507,79.67901,103.5097,111.4918,87.42017,100.1634,83.82491,106.8659,70.48451,109.8468,83.3213,106.7432,102.9365,86.30326,95.86083,92.3474,74.18173,96.72104,106.5852,95.77065,100.1222,107.0928,96.17422,94.82404,74.3124,84.30503,84.83686,103.9322,78.00054,80.89576,71.11048,82.95833,98.60943,90.11561,84.09325,91.09945,88.5958,73.68796,113.9423,99.68865,85.12425,75.279,118.9744,84.08368,112.5663,89.85083,91.69324,68.84179,112.6066,104.6226,97.18966,80.76693,100.2251,86.20144,97.7898,60.97839
2004-02,108.2988,82.84601,68.2574,111.3945,89.654,104.6543,76.67823,101.8582,83.94112,115.6269,108.2635,109.2314,92.53873,57.85716,94.28581,84.30533,97.01305,95.47088,86.40227,100.5156,104.8455,145.5415,72.09445,84.86081,102.7594,78.02981,108.8256,114.8611,103.5626,61.24357,102.7904,87.81967,79.473,113.7539,62.9372,83.65667,98.60427,109.1957,117.1087,106.5091,103.002,130.2878,76.8458,92.42726,91.05093,83.3969,96.91117,102.5375,88.09711,107.6587,118.5958,93.5364,92.1969,103.2603,80.43275,102.5078,68.12089,140.9555,90.65709,105.6015,107.9189,99.73595,107.1454,89.97876,78.34871,102.6969,111.9684,89.07416,100.0199,84.47513,106.877,72.25307,109.4845,82.89512,105.4752,102.9948,86.01427,95.67461,92.20545,75.03326,96.80714,106.4188,93.62591,102.5747,106.8413,95.48907,95.67606,73.53637,84.86558,82.16623,103.8212,80.63533,82.21635,72.42118,82.96108,98.30462,91.69578,85.12544,90.54265,89.9715,74.02092,112.9166,99.94036,85.65071,75.27047,117.9449,85.4226,113.1905,92.91072,91.38563,68.8385,113.1431,103.3138,86.14703,82.57034,100.2319,90.2199,100.3434,60.88098
